label,name,packages,version,average_entropy,python_file_count,package_size,contains_ip,contains_domain,contains_bytestrings,contains_base64,contains_import_subprocess,contains_import_os,contains_import_network_modules
1,1,1,1,1.8795589131533863,2,1235557,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,4.36791661228427,2,12786,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1,1,1,1,4.660970030181495,1,6022,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1,1,1,1,3.9685115686612136,2,290043,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1,1,1,1,4.118016812134716,2,76951,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1,1,1,1,4.8416277360580695,1,18102,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,5.499096001010859,1,2486616,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1,1,1,1,5.2191106038291375,24,14656,1.0,1.0,0.0,1.0,0.0,1.0,1.0
1,1,1,1,1.880245110313633,2,1235620,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,5.213954202063493,1,23128,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,5.215602688693502,1,22991,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,1.8800951643855797,2,1235597,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,4.4851994171704535,33,2461027,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,1,1,1,5.214353591605999,1,23778,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,3.9756588965059008,2,292590,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1,1,1,1,4.664258022622505,3,133751,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1,1,1,1,4.91031307813416,1,3854,1.0,1.0,0.0,1.0,0.0,0.0,0.0
1,1,1,1,4.75522603688263,1,6817,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1,1,1,1,4.739552382528959,1,6774,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1,1,1,1,5.214995762198043,1,23120,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,1.8791820408080733,2,1235525,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,5.236462523529602,1,24420,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,5.177639867032087,1,23240,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,5.220832807608821,1,23247,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,4.9056596101147045,1,6506,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,1,1,1,5.213598286304365,1,23649,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,4.411427119623298,10,343283,1.0,1.0,1.0,1.0,0.0,1.0,0.0
1,1,1,1,1.8793861433754355,2,1235549,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,4.328468891777137,2,11173,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1,1,1,1,1.879293560836457,2,1235540,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,5.207039768022528,1,23578,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,1.87965019177236,2,1235573,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,1.8803414028726293,2,1235613,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,4.633841396837733,2,187702,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1,1,1,1,4.337064721829972,2,11133,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1,1,1,1,5.22108156024827,1,23121,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,5.001282737162587,2,7520,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,1,1,1,5.215909465625283,1,23510,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,4.485209696424631,33,2461146,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,1,1,1,4.372225049569162,2,12851,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1,1,1,1,2.9302897377560804,3,14152,0.0,1.0,0.0,1.0,1.0,1.0,1.0
1,1,1,1,5.034743183061937,1,11811,1.0,1.0,0.0,1.0,0.0,0.0,0.0
1,1,1,1,1.880125859587812,2,1235612,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,5.200151876588515,1,23674,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,1.8791978069967843,2,1235525,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,5.214265691404158,1,23648,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,5.232538186393412,1,23638,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,5.217075969469141,1,23120,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,4.472323332240567,3,26435,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1,1,1,1,1.8793968546105893,2,1235541,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,5.219577692673331,1,24166,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,1.879769631092061,2,1235572,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,5.218810174271567,1,23779,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,4.751513108447614,1,6862,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1,1,1,1,1.879723575142142,2,1235572,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,5.216476966987192,1,23380,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,4.911116728563576,1,6141,1.0,1.0,0.0,1.0,1.0,0.0,0.0
1,1,1,1,4.485260363190762,33,2461403,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,1,1,1,5.236020687034991,1,23898,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,1.879251479865525,2,1235525,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,1.879833493155683,2,1235588,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,1.8797155064113051,2,1235565,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,5.211799360662339,1,22962,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,5.216586043925381,1,23518,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,4.911752194680217,1,3840,1.0,1.0,0.0,1.0,0.0,0.0,0.0
1,1,1,1,4.913183912351515,45,27246,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1,1,1,1,5.180263927330768,1,23242,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,1.8795993294186857,2,1235573,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,4.365122804370266,2,12755,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1,1,1,1,2.4634755952381,2,4306,0.0,1.0,0.0,1.0,1.0,0.0,1.0
1,1,1,1,3.966058213372236,2,293660,0.0,1.0,0.0,1.0,1.0,1.0,1.0
1,1,1,1,1.879626666547808,2,1235565,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,1.8797059857035183,2,1235573,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,4.4491641579372665,8,26870,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1,1,1,1,5.203472613792486,1,23674,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,5.218525453545054,1,22860,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,5.679644503959184,3,59629,0.0,1.0,1.0,1.0,1.0,0.0,0.0
1,1,1,1,4.329281480651952,2,11085,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1,1,1,1,5.219545013091765,1,23642,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,4.8978392656798855,1,12765,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,5.218371690490455,1,23651,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,2.7634589423566456,2,20641,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,4.795640398797676,42,63964,1.0,1.0,0.0,1.0,0.0,1.0,1.0
1,1,1,1,1.879835118501374,2,1235588,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,1.8794277740394152,2,1235541,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,5.215822254259401,1,23648,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,1.8801332406318445,2,1235613,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1,1,1,1,5.213681207420925,1,23250,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,5.218580877083216,1,23518,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,5.2175610555144445,1,23519,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,4.553171357755114,3,63010,1.0,1.0,0.0,1.0,0.0,1.0,1.0
1,1,1,1,5.23580117736924,1,23380,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,5.21532236139335,1,23517,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,5.218012591669605,1,23648,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,1.87972646148386,2,1235571,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,5.217595811607247,1,22861,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,1.87992730403988,2,1235595,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,5.21231036715183,1,22314,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,1.8798669296007944,2,1235573,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,1.5828991034351638,21,19176,1.0,1.0,1.0,1.0,0.0,1.0,0.0
1,1,1,1,1.8798455503534204,2,1235581,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,5.397049387533436,6,52034,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,1.880320502799337,2,1235612,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,1.8791970286296344,2,1235533,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,5.217321090849684,1,23518,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,1.8802081754120228,2,1235621,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,4.948381448307386,1,53657,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,5.219779400182131,1,23908,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,1.8797521278641576,2,1235573,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,5.210316244710639,1,23446,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,3.6319659399366233,6,45528418,1.0,1.0,1.0,1.0,0.0,1.0,0.0
1,1,1,1,4.4678635563846125,5,143646,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1,1,1,1,5.215880829622102,1,23250,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,1.879692165710604,2,1235572,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,1.88015656243922,2,1235613,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,4.553817893877013,3,63010,1.0,1.0,0.0,1.0,0.0,1.0,1.0
1,1,1,1,4.338337591722764,2,11193,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1,1,1,1,4.553949155450666,3,63010,1.0,1.0,0.0,1.0,0.0,1.0,1.0
1,1,1,1,3.990984564700911,2,292967,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1,1,1,1,5.220877417294859,1,23650,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,5.206341113212561,1,23669,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,4.678259281367951,1,7016,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1,1,1,1,4.989323952921138,2,33095,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1,1,1,1,1.87992730403988,2,1235595,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,1.8795282615437412,2,1235557,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,4.804962938690566,3,17875,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1,1,1,1,4.774547121617318,2,108736,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1,1,1,1,1.879763213725362,2,1235573,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,1.879725004777976,2,1235588,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,5.218590326349088,1,23650,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,2.3206615303209257,2,1255773,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,1,1,1,3.982422319907133,2,291980,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1,1,1,1,5.234099701488933,1,23378,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,1.88009352950054,2,1235595,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,3.145273397509295,3,6440,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1,1,1,1,1.2049854641552982,4,18069,0.0,1.0,0.0,1.0,1.0,1.0,1.0
1,1,1,1,5.21507623673716,1,23249,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,4.562749376857075,50,4516454,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1,1,1,1,5.217527138707967,1,23646,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,1.879578259917404,2,1235557,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,3.9773228341982376,2,289506,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1,1,1,1,1.8797280156969596,2,1235565,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,5.2152107781857815,1,23381,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,1.8796596328367148,2,1235565,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,4.888452540820216,17,359162,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,5.210965829396788,1,22832,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,5.209254773613935,1,22442,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,1.8795772426306827,2,1235557,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,4.9979752032890925,1,4131,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,1,1,1,4.142855095311894,6,42465,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,1,1,1,4.693892929848355,1,26684,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,1,1,1,2.7647538071405524,2,20673,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,2.984395222751248,47,8502,0.0,1.0,0.0,1.0,1.0,1.0,1.0
1,1,1,1,1.880018123968022,2,1235604,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,4.593782461550185,11,772635,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,5.217556747192833,1,22990,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,5.217033257417203,1,22860,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,5.107864456182383,2,487983,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1,1,1,1,1.880111353676703,2,1235613,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,5.215128346937267,1,23648,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,4.931087932118089,2,47604,1.0,1.0,0.0,1.0,0.0,1.0,1.0
1,1,1,1,5.21998533044643,1,23517,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,5.219710608820361,1,23900,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1,1,1,4.56606923241384,1,24940,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1,1,1,1,1.8795772865984184,2,1235557,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0,1,1,1,5.034474761047788,1,36639,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,1,1,1,5.011099119183268,1,20259,1.0,1.0,0.0,1.0,0.0,0.0,0.0
0,1,1,1,5.045470186105265,1,20462,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,1,1,1,4.575518273701713,3,297671,0.0,1.0,1.0,1.0,1.0,1.0,0.0
0,1,1,1,4.276683586060612,65,2112909,0.0,1.0,1.0,1.0,1.0,1.0,0.0
0,1,1,1,4.569711714696534,27,1042065,1.0,1.0,1.0,1.0,0.0,0.0,0.0
0,1,1,1,4.269160455966781,16,6331151,0.0,1.0,1.0,1.0,1.0,1.0,0.0
0,1,1,1,4.610390098299565,5,99940,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1,1,1,4.506958782271195,8,234565,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0,1,1,1,4.703827045857138,52,2392722,0.0,1.0,1.0,1.0,1.0,1.0,0.0
0,1,1,1,4.693370864874398,5,788505,0.0,1.0,1.0,1.0,0.0,1.0,0.0
0,1,1,1,4.845684686453881,2,285544,0.0,1.0,0.0,1.0,1.0,1.0,0.0
0,1,1,1,4.527999381057791,68,821914,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,1,1,1,4.663502204730865,9,3632542,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,1,1,1,4.6229553396706855,107,19757100,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,1,1,4.536063539231676,35,1138467,0.0,1.0,0.0,1.0,1.0,1.0,0.0
0,1,1,1,4.623300545473585,8,347999,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1,1,1,4.518835800783153,70,11613925,1.0,1.0,1.0,1.0,0.0,1.0,1.0
0,1,1,1,4.831793392933456,2,217762,0.0,1.0,1.0,1.0,0.0,1.0,0.0
0,1,1,1,4.415545103403915,12,612066,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0,1,1,1,4.69827821784484,265,13156307,1.0,1.0,1.0,1.0,0.0,1.0,1.0
0,1,1,1,4.349448410108229,16,1109869,1.0,1.0,0.0,1.0,0.0,1.0,0.0
0,1,1,1,4.754697121872511,10,1528240,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,1,1,1,4.392006555205934,30,3504792,0.0,1.0,1.0,1.0,0.0,0.0,0.0
0,1,1,1,4.488834408956172,10,621022,0.0,1.0,1.0,1.0,0.0,1.0,0.0
0,1,1,1,4.339653822399576,45,1190715,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1,1,1,4.677690365032622,103,23402933,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1,1,1,4.592497554938812,108,15649235,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0,1,1,1,3.261513435814482,10,182865,1.0,1.0,1.0,1.0,0.0,1.0,1.0
0,1,1,1,4.61793750002905,3,178334,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0,1,1,1,4.814585889529506,43,2010319,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0,1,1,1,4.40013875473192,49,2105206,1.0,1.0,1.0,1.0,0.0,1.0,1.0
0,1,1,1,3.904445922326211,244,6122524,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1,1,1,4.278177590222333,103,5616357,1.0,1.0,1.0,1.0,0.0,1.0,1.0
0,1,1,1,3.967599521254561,11,391826,0.0,1.0,1.0,1.0,0.0,1.0,0.0
0,1,1,1,4.515268070893186,3,106418,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,1,1,1,4.473186353541508,7,1029769,0.0,1.0,1.0,1.0,0.0,1.0,1.0
0,1,1,1,4.535094291661262,42,2201667,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,1,1,1,3.999769490574801,7,235162,0.0,1.0,1.0,1.0,0.0,1.0,1.0
0,1,1,1,4.494384763886311,69,2732579,1.0,1.0,1.0,1.0,0.0,1.0,0.0
0,1,1,1,4.6995508373714125,12,274881,0.0,1.0,0.0,1.0,1.0,1.0,1.0
0,1,1,1,4.515393696200024,49,3267916,0.0,1.0,1.0,1.0,0.0,1.0,0.0
0,1,1,1,4.629617444386015,1377,346653843,1.0,1.0,1.0,1.0,0.0,1.0,1.0
0,1,1,1,4.623979381575889,108,7063500,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1,1,1,4.629600526164549,11,788736,0.0,1.0,1.0,1.0,0.0,1.0,0.0
0,1,1,1,4.8164657408017,2,64901,0.0,1.0,1.0,1.0,0.0,1.0,1.0
0,1,1,1,4.133013466734711,44,558077,1.0,1.0,1.0,1.0,0.0,1.0,0.0
0,1,1,1,4.829845645657579,47,2658493,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1,1,1,4.634467253973658,137,20342696,0.0,1.0,1.0,1.0,1.0,1.0,0.0
0,1,1,1,4.5545084312735815,44,1405196,0.0,1.0,0.0,1.0,1.0,1.0,0.0
0,1,1,1,4.728253858192084,18,3241258,1.0,1.0,1.0,1.0,0.0,1.0,0.0
0,1,1,1,4.7875831182350765,10,2478292,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,1,1,1,4.630323012966016,3,270510,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,1,1,1,4.121460173044135,38,1331663,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0,1,1,1,4.863797829147343,2,1499733,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,1,1,1,4.655286567796915,45,2833468,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0,1,1,1,4.780440841137569,20,1609820,0.0,1.0,1.0,1.0,1.0,1.0,0.0
0,1,1,1,4.300832065203536,87,7679567,1.0,1.0,1.0,1.0,0.0,1.0,1.0
0,1,1,1,4.245493295405886,320,21347940,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,1,1,1,4.645243120021881,11,8409378,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,1,1,1,4.366435493056073,740,85702054,0.0,1.0,1.0,1.0,1.0,1.0,0.0
0,1,1,1,4.774483881283353,30,1473063,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,1,1,1,4.511007709548381,35,2328222,0.0,1.0,1.0,1.0,1.0,1.0,0.0
0,1,1,1,4.678489000042905,15,492813,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0,1,1,1,4.661694793932402,43,5371634,1.0,1.0,1.0,1.0,0.0,1.0,1.0
0,1,1,1,3.61988108038434,5,122920,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0,1,1,1,4.309355299909875,28,2336212,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0,1,1,1,4.588475167716035,72,3027789,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,1,1,4.565068522426047,2,326054,0.0,1.0,1.0,1.0,0.0,1.0,0.0
0,1,1,1,4.63940736968755,202,32591072,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0,1,1,1,4.510662765522532,37,1572422,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1,1,1,4.47814140731172,634,55704699,1.0,1.0,1.0,1.0,0.0,1.0,0.0
0,1,1,1,4.688213476840448,3,46553,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0,1,1,1,4.443995507304807,202,66578704,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1,1,1,4.605989159313812,62,3358176,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,1,1,1,4.447809139616032,9,423108,0.0,1.0,0.0,1.0,1.0,1.0,0.0
0,1,1,1,3.851222393652909,6,310160,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0,1,1,1,4.600681143567213,8,1106079,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,1,1,1,4.731970083774084,6,328494,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,1,1,1,4.95136192927966,6,77687,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1,1,1,4.542970492679303,16,1980745,1.0,1.0,1.0,1.0,0.0,1.0,0.0
0,1,1,1,4.7889608520677305,11,2217562,1.0,1.0,1.0,1.0,0.0,1.0,0.0
0,1,1,1,3.950854757658573,32,2024865,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1,1,1,4.492864110601115,31,2566938,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,1,1,1,4.47809597307282,31,904250,0.0,1.0,1.0,1.0,0.0,0.0,0.0
0,1,1,1,3.742276042353256,13,90256,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,1,1,1,4.430254100355543,2,4192,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,1,1,4.926436269770413,7,2176269,0.0,1.0,0.0,1.0,1.0,1.0,0.0
0,1,1,1,4.693119201908174,2,47949,1.0,1.0,1.0,1.0,0.0,0.0,0.0
0,1,1,1,4.409791590626543,20,539810,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0,1,1,1,5.114570354156431,1,69563,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,1,1,1,4.683923002858055,9,961114,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1,1,1,4.624521316613252,6,6887083,1.0,1.0,1.0,1.0,0.0,0.0,0.0
0,1,1,1,4.580178617686064,185,8892164,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1,1,1,4.582585340355973,1,8745,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,1,1,1,4.761123319311219,2,30930,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0,1,1,1,4.255794008503418,4,58732,0.0,1.0,1.0,1.0,1.0,1.0,0.0
0,1,1,1,4.174347477305121,1247,227219662,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1,1,1,2.474551319088888,22,3772,1.0,1.0,1.0,1.0,0.0,1.0,1.0
0,1,1,1,4.552993731819876,28,1799661,0.0,1.0,1.0,1.0,1.0,1.0,0.0
0,1,1,1,4.4800107839633325,5,1121805,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0,1,1,1,4.4790505411363535,488,36187356,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1,1,1,4.1084318297355,171,13542577,1.0,1.0,1.0,1.0,0.0,1.0,1.0
0,1,1,1,4.749764525979676,94,2171909,0.0,1.0,1.0,1.0,0.0,1.0,0.0
0,1,1,1,4.957832730440271,6,386128,0.0,1.0,0.0,1.0,0.0,1.0,1.0
0,1,1,1,4.246346476923135,5,86668,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0,1,1,1,4.6645707663924165,43,2929787,1.0,1.0,0.0,1.0,0.0,1.0,0.0
0,1,1,1,4.880300566481185,6,723980,0.0,1.0,1.0,1.0,1.0,1.0,0.0
0,1,1,1,4.477930622360876,2,2132119,0.0,1.0,1.0,1.0,1.0,1.0,0.0
0,1,1,1,4.774907321433224,10,358128,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0,1,1,1,4.36766930797778,71,4876505,1.0,1.0,1.0,1.0,0.0,1.0,0.0
0,1,1,1,4.550923277016759,31,2034845,0.0,1.0,1.0,1.0,1.0,1.0,0.0
0,1,1,1,4.551993258370076,78,9518898,1.0,1.0,1.0,1.0,0.0,1.0,0.0
0,1,1,1,4.70169472215783,1091,42329,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1,1,1,4.924924040501725,1569,41101815,1.0,1.0,1.0,1.0,1.0,1.0,1.0
